,words,messages,ids,urls
943,or,"If the REST++ server is local, then server_ip is localhost. 

The request can use either the GET or POST method. The query parameter values are either included directly in the query string of the HTTP request's URL or supplied using a data payload. The basic format for the parameters as a query string is
param1=value&param2=value&param3=value

If you use data payload, JSON format only support GET. We are developing JSON format to support POST in the next minor release version.",1773,https://community.tigergraph.com/t/how-to-pass-vertex-id-as-a-parameter-via-post/620
944,POST,"If the REST++ server is local, then server_ip is localhost. 

The request can use either the GET or POST method. The query parameter values are either included directly in the query string of the HTTP request's URL or supplied using a data payload. The basic format for the parameters as a query string is
param1=value&param2=value&param3=value

If you use data payload, JSON format only support GET. We are developing JSON format to support POST in the next minor release version.",1773,https://community.tigergraph.com/t/how-to-pass-vertex-id-as-a-parameter-via-post/620
945,method.,"If the REST++ server is local, then server_ip is localhost. 

The request can use either the GET or POST method. The query parameter values are either included directly in the query string of the HTTP request's URL or supplied using a data payload. The basic format for the parameters as a query string is
param1=value&param2=value&param3=value

If you use data payload, JSON format only support GET. We are developing JSON format to support POST in the next minor release version.",1773,https://community.tigergraph.com/t/how-to-pass-vertex-id-as-a-parameter-via-post/620
946,The,"If the REST++ server is local, then server_ip is localhost. 

The request can use either the GET or POST method. The query parameter values are either included directly in the query string of the HTTP request's URL or supplied using a data payload. The basic format for the parameters as a query string is
param1=value&param2=value&param3=value

If you use data payload, JSON format only support GET. We are developing JSON format to support POST in the next minor release version.",1773,https://community.tigergraph.com/t/how-to-pass-vertex-id-as-a-parameter-via-post/620
947,query,"If the REST++ server is local, then server_ip is localhost. 

The request can use either the GET or POST method. The query parameter values are either included directly in the query string of the HTTP request's URL or supplied using a data payload. The basic format for the parameters as a query string is
param1=value&param2=value&param3=value

If you use data payload, JSON format only support GET. We are developing JSON format to support POST in the next minor release version.",1773,https://community.tigergraph.com/t/how-to-pass-vertex-id-as-a-parameter-via-post/620
948,parameter,"If the REST++ server is local, then server_ip is localhost. 

The request can use either the GET or POST method. The query parameter values are either included directly in the query string of the HTTP request's URL or supplied using a data payload. The basic format for the parameters as a query string is
param1=value&param2=value&param3=value

If you use data payload, JSON format only support GET. We are developing JSON format to support POST in the next minor release version.",1773,https://community.tigergraph.com/t/how-to-pass-vertex-id-as-a-parameter-via-post/620
949,values,"If the REST++ server is local, then server_ip is localhost. 

The request can use either the GET or POST method. The query parameter values are either included directly in the query string of the HTTP request's URL or supplied using a data payload. The basic format for the parameters as a query string is
param1=value&param2=value&param3=value

If you use data payload, JSON format only support GET. We are developing JSON format to support POST in the next minor release version.",1773,https://community.tigergraph.com/t/how-to-pass-vertex-id-as-a-parameter-via-post/620
950,are,"If the REST++ server is local, then server_ip is localhost. 

The request can use either the GET or POST method. The query parameter values are either included directly in the query string of the HTTP request's URL or supplied using a data payload. The basic format for the parameters as a query string is
param1=value&param2=value&param3=value

If you use data payload, JSON format only support GET. We are developing JSON format to support POST in the next minor release version.",1773,https://community.tigergraph.com/t/how-to-pass-vertex-id-as-a-parameter-via-post/620
951,either,"If the REST++ server is local, then server_ip is localhost. 

The request can use either the GET or POST method. The query parameter values are either included directly in the query string of the HTTP request's URL or supplied using a data payload. The basic format for the parameters as a query string is
param1=value&param2=value&param3=value

If you use data payload, JSON format only support GET. We are developing JSON format to support POST in the next minor release version.",1773,https://community.tigergraph.com/t/how-to-pass-vertex-id-as-a-parameter-via-post/620
952,included,"If the REST++ server is local, then server_ip is localhost. 

The request can use either the GET or POST method. The query parameter values are either included directly in the query string of the HTTP request's URL or supplied using a data payload. The basic format for the parameters as a query string is
param1=value&param2=value&param3=value

If you use data payload, JSON format only support GET. We are developing JSON format to support POST in the next minor release version.",1773,https://community.tigergraph.com/t/how-to-pass-vertex-id-as-a-parameter-via-post/620
953,directly,"If the REST++ server is local, then server_ip is localhost. 

The request can use either the GET or POST method. The query parameter values are either included directly in the query string of the HTTP request's URL or supplied using a data payload. The basic format for the parameters as a query string is
param1=value&param2=value&param3=value

If you use data payload, JSON format only support GET. We are developing JSON format to support POST in the next minor release version.",1773,https://community.tigergraph.com/t/how-to-pass-vertex-id-as-a-parameter-via-post/620
954,in,"If the REST++ server is local, then server_ip is localhost. 

The request can use either the GET or POST method. The query parameter values are either included directly in the query string of the HTTP request's URL or supplied using a data payload. The basic format for the parameters as a query string is
param1=value&param2=value&param3=value

If you use data payload, JSON format only support GET. We are developing JSON format to support POST in the next minor release version.",1773,https://community.tigergraph.com/t/how-to-pass-vertex-id-as-a-parameter-via-post/620
955,the,"If the REST++ server is local, then server_ip is localhost. 

The request can use either the GET or POST method. The query parameter values are either included directly in the query string of the HTTP request's URL or supplied using a data payload. The basic format for the parameters as a query string is
param1=value&param2=value&param3=value

If you use data payload, JSON format only support GET. We are developing JSON format to support POST in the next minor release version.",1773,https://community.tigergraph.com/t/how-to-pass-vertex-id-as-a-parameter-via-post/620
956,query,"If the REST++ server is local, then server_ip is localhost. 

The request can use either the GET or POST method. The query parameter values are either included directly in the query string of the HTTP request's URL or supplied using a data payload. The basic format for the parameters as a query string is
param1=value&param2=value&param3=value

If you use data payload, JSON format only support GET. We are developing JSON format to support POST in the next minor release version.",1773,https://community.tigergraph.com/t/how-to-pass-vertex-id-as-a-parameter-via-post/620
957,string,"If the REST++ server is local, then server_ip is localhost. 

The request can use either the GET or POST method. The query parameter values are either included directly in the query string of the HTTP request's URL or supplied using a data payload. The basic format for the parameters as a query string is
param1=value&param2=value&param3=value

If you use data payload, JSON format only support GET. We are developing JSON format to support POST in the next minor release version.",1773,https://community.tigergraph.com/t/how-to-pass-vertex-id-as-a-parameter-via-post/620
958,of,"If the REST++ server is local, then server_ip is localhost. 

The request can use either the GET or POST method. The query parameter values are either included directly in the query string of the HTTP request's URL or supplied using a data payload. The basic format for the parameters as a query string is
param1=value&param2=value&param3=value

If you use data payload, JSON format only support GET. We are developing JSON format to support POST in the next minor release version.",1773,https://community.tigergraph.com/t/how-to-pass-vertex-id-as-a-parameter-via-post/620
959,the,"If the REST++ server is local, then server_ip is localhost. 

The request can use either the GET or POST method. The query parameter values are either included directly in the query string of the HTTP request's URL or supplied using a data payload. The basic format for the parameters as a query string is
param1=value&param2=value&param3=value

If you use data payload, JSON format only support GET. We are developing JSON format to support POST in the next minor release version.",1773,https://community.tigergraph.com/t/how-to-pass-vertex-id-as-a-parameter-via-post/620
960,HTTP,"If the REST++ server is local, then server_ip is localhost. 

The request can use either the GET or POST method. The query parameter values are either included directly in the query string of the HTTP request's URL or supplied using a data payload. The basic format for the parameters as a query string is
param1=value&param2=value&param3=value

If you use data payload, JSON format only support GET. We are developing JSON format to support POST in the next minor release version.",1773,https://community.tigergraph.com/t/how-to-pass-vertex-id-as-a-parameter-via-post/620
961,request's,"If the REST++ server is local, then server_ip is localhost. 

The request can use either the GET or POST method. The query parameter values are either included directly in the query string of the HTTP request's URL or supplied using a data payload. The basic format for the parameters as a query string is
param1=value&param2=value&param3=value

If you use data payload, JSON format only support GET. We are developing JSON format to support POST in the next minor release version.",1773,https://community.tigergraph.com/t/how-to-pass-vertex-id-as-a-parameter-via-post/620
962,URL,"If the REST++ server is local, then server_ip is localhost. 

The request can use either the GET or POST method. The query parameter values are either included directly in the query string of the HTTP request's URL or supplied using a data payload. The basic format for the parameters as a query string is
param1=value&param2=value&param3=value

If you use data payload, JSON format only support GET. We are developing JSON format to support POST in the next minor release version.",1773,https://community.tigergraph.com/t/how-to-pass-vertex-id-as-a-parameter-via-post/620
963,or,"If the REST++ server is local, then server_ip is localhost. 

The request can use either the GET or POST method. The query parameter values are either included directly in the query string of the HTTP request's URL or supplied using a data payload. The basic format for the parameters as a query string is
param1=value&param2=value&param3=value

If you use data payload, JSON format only support GET. We are developing JSON format to support POST in the next minor release version.",1773,https://community.tigergraph.com/t/how-to-pass-vertex-id-as-a-parameter-via-post/620
